id,question,true_query,generated_query
f8c251c96bb987c5ed2076c2,"Are there identical passwords for more than two distinct patients who are older than 60? if so, list them.",,1. SELECT DISTINCT T1.name FROM patients AS T1 JOIN ( SELECT T1.subject_id FROM patients AS T1 JOIN ( SELECT subject_id FROM patients WHERE age > 60 ) AS T2 ON T1.subject_id = T2.subject_id ) AS T3 ON T1.subject_id = T3.subject_id WHERE T1.password = T2.password AND T2.subject_id <> T3.subject_id
a5ec1f13b1b903153ec55164,Whats the efficacy of metoprolol?,,SELECT COUNT(*) FROM medications WHERE name = 'metoprolol'
7da5115d6880b93afe291cab,What's the end date of patient 7112's influenza quarantine?,,"SELECT strftime('%Y-%m-%d', patients.influenza_quarantine_end_date) as end_date
         FROM patients
         WHERE patients.subject_id = 7112
         AND patients.influenza_quarantine_end_date IS NOT NULL"
c141ebc01bb9dd637c004efe,Which religion has the patient who graduated from college most recently?,,"SELECT T1.religion FROM patients AS T1 JOIN ( SELECT T2.subject, T1.start_time FROM diagnoses AS T1 JOIN ( SELECT subject, MIN(start_time) FROM diagnoses GROUP BY subject ) AS T2 ON T1.subject = T2.subject ) AS T3 ON T1.subject = T3.subject AND T1.start_time = T3.start_time"
89e4e46ddc56c90d38aec205,Find the shortest path to the pharmacy from the surgery wing.,,1. Get the single rooms on the surgery ward
43851d9f14a559ea4100f7a1,Tell me all the tests taken in the other department by patient 7698.,,"SELECT T1.test_name FROM ( SELECT T1.test_name, T2.diagnosis FROM ( SELECT * FROM patients WHERE patients.subject_id = 7698 ) AS T1 JOIN diagnoses AS T2 ON T1.diagnosis_id = T2.diagnosis_id ) AS T3 WHERE T3.diagnosis = 'other department'"
9284800fd8ed3ff60873bd1c,When was the time that a patient with the highest cost billed this year?,,"SELECT T1.charttime FROM ( SELECT patient.age, cost.cost FROM cost JOIN patient ON cost.patient_id = patient.patient_id WHERE cost.cost_type_id = 10000000 AND datetime(cost.chargetime,'start of year') = datetime(current_time,'start of year','-0 year') ) AS T1 JOIN ( SELECT patient.age, cost.cost FROM cost JOIN patient ON cost.patient_id = patient.patient_id WHERE cost.cost_type_id = 10000000 AND datetime(cost.chargetime,'start of year') = datetime(current_time,'start of year','-0 year') ) AS T2 ON T1.patient_id = T2.patient_id WHERE T1.age = T2.age ORDER BY T1.cost DESC LIMIT 1"
dca4c06d509b190b42c230ca,What is the phone number of patient 74523's guardian?,,SELECT guardian_phone FROM patients WHERE patient_id = 74523
84d4721f5e61842aa596dca2,"What is the relationship between temperature, pressure and volume of gas",,SELECT * FROM procedures WHERE temperature > 0.0 AND pressure > 0.0 AND volume_of_gas > 0.0
416572d9becf92768f378d48,"I mean, what kinds of side effects does ns have?",,1: What are the top three most common side effects that patients had after being diagnosed with other specified hypotension? 2: What are the top three most common procedures that patients had after being diagnosed with other specified hypotension?
d51e3c859e3835b1c8fa2846,What is the average age of the patients with minimum humidity over 30 percent?,,"SELECT AVG(T1.age) FROM patients AS T1 JOIN ( SELECT T1.subject_id, MIN(T2.percent) as min_percent FROM patients AS T1 JOIN ( SELECT subject_id, percent, rdw, d_icd_procedures.icd_11_code, d_icd_diagnoses.icd_11_code FROM diagnoses JOIN d_icd_diagnoses ON diagnoses.icd_11_code = d_icd_diagnoses.icd_11_code ) AS T2 ON T1.subject_id = T2.subject_id GROUP BY T1.subject_id ) AS T3 ON T1.subject_id = T3.subject_id WHERE T3.min_percent > 30"
824c344d379a08ba9b032a17,What is the average salary of the patients who believe in christianity?,,SELECT AVG(T1.salary) FROM employees AS T1 JOIN patients AS T2 ON T1.employee_id = T2.last_assistant_name WHERE T2.religion = 'christian'
9c2869cef2f1d574d7a0b07e,"Show the patient ids, arrival times, and insurance types of patients admitted for cancer this year.",,"SELECT T1.subject_id, T1.arrival_time, T2.insurance_type FROM ( SELECT * FROM diagnoses WHERE diagnosis_type = 'cancer' AND datetime(diagnoses.diagnosis_time,'start of year') = datetime(current_time,'start of year','-0 year') ) AS T1 JOIN patients AS T2 ON T1.subject_id = T2.subject_id"
ac454c98485a6e9c43e54799,Tell me of the tests patient 57050 has taken in the other department.,,1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
e55a7710442cf455cfc4ec5f,Dangling participle definition and examples,,"1. What are the top three most frequent procedures that patients were diagnosed with in the same month after receiving extirpation of matter from left lower lobe bronchus, via natural or artificial opening endoscopic, diagnostic?"
361609da111503a7dbd0b217,What is the average billing amount for patients with heart disease this month?,,"SELECT AVG(T1.total_cost) FROM ( SELECT SUM(T1.med_cost) AS total_cost FROM ( SELECT T1.med_cost, T2.row_id FROM ( SELECT row_id, med_cost FROM diagnosis_table WHERE diagnosis = 'heart disease' ) AS T1 JOIN cost_table ON T1.diagnosis_id = cost_table.diagnosis_id ) AS T2 ON T1.row_id = T2.row_id WHERE T1.month = cost_table.cost_month AND datetime(cost_table.cost_time,'start of month') = datetime(current_time,'start of month','-0 month') ) AS T1"
16f036a5f4e066bfd2d904c1,Retrieve images of different care units.,,SELECT * FROM care_unit_images
1318592db6b84edfe46b7da7,Did patient 51858 fill out the consent form for ct scan?,,SELECT COUNT(*)>0 FROM forms WHERE forms.patient_id = 51858 AND forms.form_name = 'ct scan'
3dc0f83add6ccd420290c66a,Give me a list of microbiology events where the specimen quality was poor.,,SELECT * FROM microbiology_events WHERE specimen_quality = 'poor'
ca6452d0fcc4925d5cc3bef0,When does patient 65582 come into the exc/dest intvrt disc nos process?,,SELECT exc_date FROM procedures WHERE proc_id = ( SELECT proc_id FROM procedures WHERE patient_id = 65582 AND proc_name = 'exc/dest intvrt disc nos' )
ca3ac69651c08b642eb672db,What are the sedative drugs being administered to patient 4401?,,SELECT prescription.drug FROM prescription WHERE prescription.patient_id = 4401 AND prescription.drug_type_id = 3
7cbe8a357afbeaf1db568acc,Do you mean that patient 29741 filled out the consent form for a ct scan?,,SELECT COUNT(*)>0 FROM forms WHERE forms.form_type = 'ct scan' AND forms.patient_id = 29741
cec8a6ee63266a7f01f80da2,What are the most frequently prescribed drug colors for patients over 60?,,"SELECT T1.drug_name FROM ( SELECT prescriptions.drug_name, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM prescriptions WHERE prescriptions.age >= 60 GROUP BY prescriptions.drug_name ) AS T1 WHERE T1.C1 <= 1"
516980a5554f33c21ca183b5,Where is the hospital located with admission id 145787?,,SELECT hospital_location FROM patients WHERE admission_id = 145787
d2916654a250739fbae2b772,Who patient 31510 saw when they last went to ophthalmology?,,SELECT T1.name FROM patients AS T1 JOIN departments AS T2 ON T1.department = T2.department_id WHERE T1.subject_id = 31510 AND T2.name = 'ophthalmology'
4b91a35cb013448ab5730193,Was the average time of delay of appointments in the rheumatology department is,,SELECT AVG(T1.C1) FROM ( SELECT JULIANDAY(APPOINTMENT_TIME) - JULIANDAY(CONSULTATION_TIME) AS C1 FROM appointments JOIN consultations ON appointments.CONSULTATION_ID = consultations.CONSULTATION_ID WHERE consultations.DEPARTMENT = 'rheumatology' ) AS T1
839008d6dd9a3f492473ed16,What is the average date of death among patients who were deceased and were affiliated with sony records?,,SELECT AVG(T1.C1) FROM ( SELECT patient.age FROM patient WHERE patient.affiliation = 'sony records' AND patient.dischtime IS NOT NULL ) AS T1
31fe116b7574718511ae013c,List all the advisors of the patients who were younger than 21.,,SELECT advisor FROM patients WHERE age < 21
954af13d6dc7c6c533e2e63f,What are the total costs incurred on a specific billing date?,,SELECT SUM(T1.total_cost) FROM ( SELECT total_cost FROM (|im_start|) AS T1 JOIN (|im_start|) AS T2 ON T1.event_id = T2.event_id WHERE T2.billing_date = '2100-01-01' ) AS T3</s>
31679dede264cc93766ffc0a,Which primary physician has the patient with the highest hospital admission cost?,,SELECT T1.name FROM physician AS T1 JOIN patient AS T2 ON T1.employee_id = T2.primary_physician_employee_id ORDER BY T2.hospital_admission_cost DESC LIMIT 1
4e3f38b5acb14b84c19b0fa5,What did they say to him,,"SELECT T1.drug FROM ( SELECT T1.drug, T2.CUI FROM ( SELECT T1.drug FROM ( SELECT diagnosis_of_last_month FROM patients WHERE patients.subject_id = 10007928 ) AS T1 JOIN ( SELECT CUI, score FROM ( SELECT * FROM information_schema.tables ) AS T2 JOIN ( SELECT diagnosis_of_last_month, score FROM ( SELECT patients.subject_id, diagnosis_of_last_month FROM patients WHERE patients.subject_id = 10007928 ) AS T3 JOIN ( SELECT features, score FROM ( SELECT * FROM information_schema.tables ) AS T4 JOIN ( SELECT diagnosis_of_last_month, features FROM ( SELECT patients.subject_id, diagnosis_of_last_month, features FROM patients WHERE patients.subject_id = 10007928 ) ) AS T5 ON T5.diagnosis_of_last_month = T4.diagnosis_of_last_month AND T5.features = T4.features ) AS T6 WHERE T6.score"
5abc9d918535d3307f61919d,Inform me of the tests that patient 95892 took in a different department.,,1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
697c4b98eea851000804f9fe,What is the predominant insurance type among patients who married after age 40?,,"SELECT T1.insurance_type FROM ( SELECT insurance_type, COUNT(*) as num_patients FROM patients WHERE age > 40 GROUP BY insurance_type ) as T1 JOIN ( SELECT insurance_type, COUNT(*) as num_patients FROM patients WHERE marital_status = 'married' GROUP BY insurance_type ) as T2 ON T1.insurance_type = T2.insurance_type ORDER BY T1.num_patients DESC LIMIT 1"
6cbfdc3d86436bf51ac20d19,Do you love being a research coordinator nurse?,,SELECT COUNT(*) FROM users WHERE users.role_code = 'research coordinator nurse'
9728497b208efb3fa27e2aea,How are certain word phrased?,,SELECT DISTINCT phrases.phrase_nat FROM phrases WHERE phrases.phrase_eng LIKE '%cystic%'
dca9a1a1b06f57335405eccb,Can you please tell me the address of patient 6580?,,SELECT address FROM patients WHERE id = 6580
8d71f96fc3062598c863167a,Which primary physician has the highest patient mortality rate?,,SELECT T1.name FROM physician AS T1 JOIN patient AS T2 ON T1.id = T2.primary_physician GROUP BY T1.id ORDER BY T2.mortality_rate DESC LIMIT 1
1a1a4662e9121b2ec51b7bf2,What is the number of patient 29971's guardian's phone?,,"SELECT COUNT(T1.CustKey) FROM ( SELECT T1.CustKey FROM ( SELECT custkey,name FROM customers WHERE name = 'Jane Doe' ) AS T1 JOIN patients AS T2 ON T1.CustKey = T2.CustKey WHERE T2.Age < 25 ) AS T3"
5625e6388567182df2aab97b,What is the average period of delay between appointments in the nephrology department?,,"SELECT AVG(JULIANDAY(appointment_time) - JULIANDAY(last_visit_time)) FROM ( SELECT patient_id, last_visit_time, appointment_time FROM appointments WHERE department = 'nephrology' ) subquery"
28c81639ebcda9f332d3fc94,What is the maximum number of standing tackles made by the patients older than 45 and married?,,SELECT MAX(Tackles.stand_tackles) FROM Tackles WHERE Tackles.tackle_type = 'standing' AND Tackles.age >= 45 AND Tackles.marital_status = 'married'
bfb0403b51d7349e984fe8df,What is the distribution of procedure outcomes by patient ethnicity?,,"SELECT T1.ethnicity, T1.C1 FROM ( SELECT T2.ethnicity, COUNT(T2.ethnicity) AS C1 FROM ( SELECT T1.subject_id, T2.ethnicity FROM ( SELECT T1.subject_id, T2.ethnicity_code FROM procedures AS T1 JOIN patients AS T2 ON T1.subject_id = T2.subject_id ) AS T2 GROUP BY T2.ethnicity_code ) AS T1 JOIN patients AS T2 ON T1.subject_id = T2.subject_id"
20991d9d916622645fd27567,What are the dates of graduating from college among the widowed patients who got admitted to the hospital last month?,,"SELECT admissions.admittime FROM admissions WHERE admissions.maritalstatus = 'WIDOWED' AND datetime(admissions.admittime,'start of month') = datetime(current_time,'start of month','-1 month')"
eccbd9f6d3d0961bf3e2a8be,Develop a meal planning system for patients with dietary restrictions.,,"SELECT T1.food_name FROM ( SELECT food_name, rc_seq FROM prescriptions WHERE prescriptions.drug_name = 'dietary restrictions' ) AS T1 JOIN ( SELECT prescriptions.rc_seq, meals.meal_time FROM meals JOIN prescriptions ON meals.prescription_id = prescriptions.prescription_id ) AS T2 ON T1.rc_seq = T2.rc_seq"
5b7e7cea6c14a66683614904,Which icu had the highest average acuity score last month?,,"SELECT ICU, AVG(acuity_score) FROM ( SELECT ICU, acuity_score FROM icu_assignment WHERE last_month_visit = 1 ) GROUP BY ICU ORDER BY AVG(acuity_score) DESC LIMIT 1"
69efee73f187a30d6812ae88,Find any images used for educating patients about their condition or treatment.,,SELECT * FROM images WHERE image_type = 'education'
94a005f173b3e30833a6eab8,Which antihistamine is prescribed the most?,,"SELECT T1.drug FROM ( SELECT prescriptions.drug, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM prescriptions WHERE prescriptions.drug IN ( 'acetaminophen', 'benadryl', 'dextromethorphan', 'acetaminophen-acetaminophen', 'acetaminophen-caffeine', 'caffeine-acetaminophen' ) GROUP BY prescriptions.drug ) AS T1 WHERE T1.C1 <= 1"
f79fa4afc09f637db912a795,What is the average number of standing tackles made by the patients whose last care unit was sicu?,,"SELECT AVG(T1.standing_tackles) FROM ( SELECT COUNT( DISTINCT diagnosis_id ) as standing_tackles FROM ( SELECT patients.subject_id, diagnoses.chart_time FROM diagnoses JOIN patients ON diagnoses.patient_id = patients.subject_id WHERE diagnoses.care_unit = 'sicu' ) AS T1 JOIN ( SELECT patients.subject_id, procedures.chart_time FROM procedures JOIN patients ON procedures.patient_id = patients.subject_id WHERE procedures.care_unit = 'sicu' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.chart_time < T2.chart_time ) AS T3"
fd92836f6e1a812c7e1d314f,What is the average number of patients assigned to each healthcare worker who administers input medication?,,"SELECT T1.name, AVG(T1.C1) FROM ( SELECT T1.name, COUNT(*) AS C1 FROM medical_assistant AS T1 JOIN patient AS T2 ON T1.patient_id = T2.subject_id WHERE T1.assignment_type = 'input' GROUP BY T1.name ) AS T1 GROUP BY T1.name"
e7029de5a892c70bd5f004f0,What are the top three most common procedures performed on patients with an address in san francisco?,,SELECT T1.long_title FROM procedures AS T1 JOIN patients AS T2 ON T1.patient_id = T2.address_id WHERE T2.address_details LIKE '%san francisco%' GROUP BY T1.short_title ORDER BY COUNT(*) DESC LIMIT 3
8958f3216720fc04419d0f11,What month of the year does antihistamines the most prescribe?,,"SELECT T1.month, T1.C1 FROM ( SELECT strftime('%Y-%m', prescriptions.start_time) AS month, COUNT(*) AS C1 FROM prescriptions WHERE prescriptions.drug = 'antihistamines' GROUP BY strftime('%Y-%m', prescriptions.start_time) ) AS T1 ORDER BY T1.C1 DESC LIMIT 1"
4bf932258480b1c7ad5f00ae,What is the most popular record company among married patients?,,"SELECT T1.company FROM ( SELECT T1.company, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT T1.subject_id, T2.company FROM patients AS T1 JOIN prescriptions AS T2 ON T1.subject_id = T2.subject_id WHERE T1.marital_status = 'married' ) AS T1 GROUP BY T1.company ) AS T2 WHERE T2.C1 <= 1"
