id,question,true_query,generated_query
5969ab3416ff62f387b82377,What is a band saw used for,,"SELECT DISTINCT d1.description FROM ( SELECT t1.description, t2.description FROM ( SELECT o1.itemid, o1.charttime FROM ( SELECT o1.itemid, o1.charttime, DENSE_RANK() OVER ( ORDER BY o1.charttime DESC ) AS C1 FROM obs o1 WHERE o1.itemid IN ( SELECT d2.itemid FROM d_icd_procedures d2 WHERE d2.long_title = 'other incision of other specified site' ) AND o1.hadm_id IN ( SELECT t3.hadm_id FROM ( SELECT o3.hadm_id, DENSE_RANK() OVER ( ORDER BY o3.charttime DESC ) AS C1 FROM obs o3 WHERE o3.itemid IN ( SELECT d4.itemid FROM d_icd_diagnoses d4 WHERE d4.long_title = 'other specified disorders of kidney and ureter' ) ) AS t3 WHERE t3.C1 = 1 ) ) AS t1 ) AS o2 WHERE o2.itemid IN ( SELECT d5.itemid FROM d_icd_procedures d5 WHERE d5.long_title = 'other incision of other specified site' ) AND o2.hadm_id IN ( SELECT t4.hadm_id FROM ( SELECT o4.h"
c92492feda1eb0a1ebcc05f2,List all icu stays during which input medication was administered by hwid1007 at least once.,,SELECT DISTINCT icustays.icustay_id FROM icustays WHERE icustays.icustay_id IN ( SELECT inputevents.icustay_id FROM inputevents WHERE inputevents.itemid IN ( SELECT chartevents.itemid FROM chartevents WHERE chartevents.hwid = 'hwid1007' AND chartevents.charttime BETWEEN inputevents.starttime AND inputevents.stoptime ) )
9bcad6eaf94f60b03a7e3d5c,What is team bella all about ?,,"SELECT DISTINCT T1.drug FROM ( SELECT T2.drug FROM ( SELECT T1.drug, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT * FROM prescriptions WHERE prescriptions.hadm_id IN ( SELECT diagnoses.hadm_id FROM diagnoses WHERE diagnoses.long_title = 'team bella' ) ) AS T1 GROUP BY T1.drug ) AS T2 WHERE T2.C1 <= 3 ) AS T1"
76b834589d3ed7bfa7941cb6,What were some notable times of their early years?,,"SELECT DISTINCT T1.charttime FROM ( SELECT charttime, o2sat FROM patient 10018081 WHERE o2sat < 95.0 ) AS T1 WHERE T1.o2sat IN ( SELECT MIN(T2.o2sat) FROM ( SELECT charttime, o2sat FROM patient 10018081 WHERE o2sat < 95.0 ) AS T2 WHERE T1.charttime >= T2.charttime - 1 * 24 * 60 * 60 )"
e934023e9a0c16821526e87b,What religion has the highest number of standing tackles made by its believers?,,"SELECT T1.R1 FROM ( SELECT R, COUNT(*) AS C1 FROM ( SELECT P1.religion, T2.standing_tackles FROM patients AS P1 JOIN tackles AS T2 ON P1.subject_id = T2.player_id ) GROUP BY R ) AS T1 WHERE T1.C1 = ( SELECT MAX(T2.C1) FROM ( SELECT R, COUNT(*) AS C1 FROM ( SELECT P1.religion, T2.standing_tackles FROM patients AS P1 JOIN tackles AS T2 ON P1.subject_id = T2.player_id ) GROUP BY R ) AS T2 )"
4d46191e82d4f85bb2fa256b,How many patients admitted to the icu this year have passwords longer than 8 characters?,,"SELECT COUNT( DISTINCT patients.pid ) FROM patients WHERE patients.pid IN ( SELECT icustays.pid FROM icustays WHERE icustays.outtime is NOT NULL AND datetime(icustays.intime,'start of year') = datetime(current_time,'start of year','-0 year') ) AND len(patients.password) > 8"
4a3ee987d5eed4cb8fc7cbfd,How many different healthcare workers administered input medication to patient 10001?,,SELECT COUNT( DISTINCT healthcare_workers.name ) FROM healthcare_workers WHERE healthcare_workers.id IN ( SELECT input_medication.healthcare_workers_id FROM input_medication WHERE input_medication.patient_id = 10001 )
8541dd3e79a2524eef7946e9,Call a medical laboratory to expedite test results.,,SELECT COUNT(*)>0 FROM microbiologyevents WHERE microbiologyevents.hadm_id IN ( SELECT patients.hadm_id FROM patients WHERE patients.age = 60 )
3d269b39239d5b96ed89fd1a,What is the most common location among hospitals?,,"SELECT T1.C1 FROM ( SELECT hospitals.location, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM hospitals GROUP BY hospitals.location ) AS T1 WHERE T1.C1 <= 3"
dde7888943c5ce032cffd4e6,How long does it take to get a refund back on your debit card from express returns,,"SELECT DISTINCT T1.C1 FROM ( SELECT T2.C1 FROM ( SELECT T1.C1, T1.C0 FROM ( SELECT hospital_map.C1, refund_map.C0 FROM hospital_map JOIN refund_map ON hospital_map.C0 = refund_map.C0 WHERE hospital_map.C0 = ( SELECT hospital_map.C0 FROM hospital_map WHERE hospital_map.C1 = 'express returns' ) ) AS T1 JOIN ( SELECT T1.C1, T1.C0 FROM ( SELECT hospital_map.C1, refund_map.C0 FROM hospital_map JOIN refund_map ON hospital_map.C0 = refund_map.C0 WHERE hospital_map.C0 = ( SELECT hospital_map.C0 FROM hospital_map WHERE hospital_map.C1 = 'debit card' ) ) AS T1 ) AS T2 ON T1.C0 = T2.C0 ) AS T2 ) AS T1"
d0d2cc96940ac2b577ba70ca,Where did she never go?,,SELECT DISTINCT T1.location_name FROM ( SELECT T2.location_name FROM ( SELECT COUNT(*)/6 AS C1 FROM ( SELECT COUNT(*)/5 AS C1 FROM ( SELECT COUNT(*)/4 AS C1 FROM ( SELECT COUNT(*)/3 AS C1 FROM ( SELECT COUNT(*)/2 AS C1 FROM ( SELECT COUNT(*) FROM visits WHERE visits.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = 60 AND admissions.gender = 'female' ) AND visits.location = 'emergency department' ) AS C1 ) ) ) ) ) AS C1 ) AS T1 JOIN ( SELECT COUNT(*)/6 AS C1 FROM ( SELECT COUNT(*)/5 AS C1 FROM ( SELECT COUNT(*)/4 AS C1 FROM ( SELECT COUNT(*)/3 AS C1 FROM ( SELECT COUNT(*)/2 AS C1 FROM ( SELECT COUNT(*) FROM visits WHERE visits.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = 60 AND admissions.gender = 'female' ) AND visits.location = 'emergency department' ) AS C1 ) ) ) ) ) AS C1 ) AS T2 ON T1.C1 = T2.C1 WHERE T1.location_name NOT IN ( SELECT visits.location FROM visits WHERE visits
2574356f8e9c787e824fdb9b,Skullcandy bluetooth headphones,,SELECT COUNT(*) FROM microbiologyevents WHERE microbiologyevents.spec_type_desc = 'skullcandy bluetooth headphones'
698048f875f64bb38d8c5ef7,What was his first attempt?,,SELECT COUNT(*) FROM microbiologyevents WHERE microbiologyevents.hcpcd = 'other' AND microbiologyevents.spec_type_desc = 'other' AND microbiologyevents.spec_type_desc = 'other' AND microbiologyevents.spec_type_desc = 'other' AND microbiologyevents.spec_type_desc = 'other' AND microbiologyevents.spec_type_desc = 'other' AND microbiologyevents.spec_type_desc = 'other' AND microbiologyevents.spec_type_desc = 'other' AND microbiologyevents.spec_type_desc = 'other' AND microbiologyevents.spec_type_desc = 'other' AND microbiologyevents.spec_type_desc = 'other' AND microbiologyevents.spec_type_desc = 'other' AND microbiologyevents.spec_type_desc = 'other' AND microbiologyevents.spec_type_desc = 'other' AND microbiologyevents.spec_type_desc = 'other' AND microbiologyevents.spec_type_desc = 'other' AND microbiologyevents.spec_type_desc = 'other' AND microbiologyevents.spec_type_desc = 'other' AND microbiologyevents.spec_type_desc = 'other' AND microbiologyevents.spec_type_desc = 'other' AND microbiologyevents.spec_type_desc = 'other' AND microbiologyevents.spec_type_desc = 'other' AND microbiologyevents.spec_type
569f949477cd2fda2d4ea751,What is the difference in the average number of hospital visits per year for patients based on whether their first child is male or female?,,"SELECT AVG(T1.C1) - AVG(T2.C1) FROM ( SELECT COUNT( DISTINCT hospital_visits.subject_id ) AS C1 FROM hospital_visits WHERE hospital_visits.subject_id IN ( SELECT patients.subject_id FROM patients WHERE patients.gender = 'male' AND patients.birth_order = 1 ) GROUP BY strftime('%Y',hospital_visits.admittime) ) AS T1 JOIN ( SELECT COUNT( DISTINCT hospital_visits.subject_id ) AS C1 FROM hospital_visits WHERE hospital_visits.subject_id IN ( SELECT patients.subject_id FROM patients WHERE patients.gender = 'female' AND patients.birth_order = 1 ) GROUP BY strftime('%Y',hospital_visits.admittime) ) AS T2 ON T1.group_key = T2.group_key"
30d461a261559030034e3257,What are the record companies of the deceased patients?,,"SELECT DISTINCT T1.record_company FROM ( SELECT T2.record_company FROM ( SELECT T1.record_company, T1.patient_id FROM ( SELECT patient_id, record_company FROM microbiologyevents WHERE microbiologyevents.spec_type_desc = 'other' ) AS T1 WHERE T1.spec_type_desc = 'other' ) AS T2 WHERE T2.patient_id IN ( SELECT T1.patient_id FROM ( SELECT patient_id, d_icd_procedures_long_title FROM procedures_icd WHERE procedures_icd.d_icd_procedures_long_title = 'other' ) AS T1 WHERE T1.d_icd_procedures_long_title = 'other' ) ) AS T1"
7c4dc59f08a2b6a96b7a1256,Are you able to find a procedure appointment for patient 63849 for today?,,"SELECT COUNT(*)>0 FROM procedures_icd WHERE procedures_icd.person_id = 63849 AND datetime(procedures_icd.charttime,'start of day') = datetime(current_time,'start of day')"
f50b75b54af03eb23b73abc1,What key is alto sax in,,SELECT DISTINCT instrument_key FROM instrument WHERE instrument_name = 'alto sax'
b205cf40fe142d699a05c9ab,Tell me the address of patient 2536 and why?,,"SELECT T1.value FROM ( SELECT V1.value, DENSE_RANK() OVER ( ORDER BY V1.charttime DESC ) AS C1 FROM ( SELECT charttime, valuenum FROM patientevents WHERE patientevents.stay_id IN ( SELECT admissions.stay_id FROM admissions WHERE admissions.patient_id = 2536 ) AND patientevents.itemid IN ( SELECT items.itemid FROM items WHERE items.label = 'address' AND items.linksto = 'patientevents' ) ) AS V1 ) AS T1 WHERE T1.C1 = 1"
17928f8215ac5734b7521160,Count the number of primary physicians who have admitted their patients to the hospital more than three times in the past year.,,"SELECT COUNT( DISTINCT dr1.pr1_id ) FROM ( SELECT dr.pr1_id, COUNT( dr.adm_id ) AS C1 FROM ( SELECT adm.pr1_id, adm.adm_id FROM admissions adm WHERE datetime(adm.adm_time,'start of year') = datetime(current_time,'start of year','-1 year') ) AS dr GROUP BY dr.pr1_id HAVING C1 > 3 ) AS dr1"
20bc21d443c654119da97d29,What are the names of the advisors of the patients classified as emergency at admission this year?,,"SELECT DISTINCT T1.advisor FROM ( SELECT T2.advisor FROM ( SELECT T1.admission_type_id, T1.patient_id FROM ( SELECT admission_type_id, patient_id FROM admissions WHERE strftime('%Y',admittime) = '2100' ) AS T1 WHERE T1.admission_type_id IN ( SELECT admission_type_id FROM admission_type WHERE admission_type = 'emergency' ) ) AS T2 JOIN ( SELECT patient_id, advisor FROM patients WHERE strftime('%Y',patients.admittime) = '2100' ) AS T1 ON T2.patient_id = T1.patient_id ) AS T1"
0ddd6dc18709a713a76158e8,Where can i find the phone number of patient 73913's guardian?,,SELECT guardian_phone FROM guardians WHERE guardian_of = 73913
da76927d0eff934f23b6003e,Can you tell me what the drug can be prescribed for patients with esoph varice oth dis nos?,,"SELECT DISTINCT T2.drug FROM ( SELECT T1.drug FROM ( SELECT drug, COUNT(*) AS C1 FROM ( SELECT drug, visit_id FROM prescriptions ) AS T GROUP BY drug ) AS T1 WHERE T1.C1 >= 3 ) AS T2 JOIN ( SELECT drug, visit_id FROM prescriptions WHERE visit_id IN ( SELECT visit_id FROM diagnoses WHERE diagnoses.label = 'esoph varice oth dis nos' ) ) AS T3 ON T2.drug = T3.drug"
a5cc39d6ea1c9729e9cb051e,Identify 10 crucial factors influencing lab tests.,,"SELECT T1.spec_type_desc FROM ( SELECT spec_type_desc, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM labevents WHERE labevents.valuenum IS NOT NULL GROUP BY spec_type_desc ) AS T1 WHERE T1.C1 <= 10"
73529036e49e5922c0bc40a0,Was patient 5364 signed a blood transfusion consent form?,,SELECT COUNT(*)>0 FROM blood_transfusion_consent WHERE blood_transfusion_consent.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = 56 AND admissions.gender = 'male' AND admissions.dischtime IS NOT NULL AND admissions.deathtime IS NULL AND admissions.age = 56 )
7e2dcdd483a3830f19e16b07,Navigate to the pediatric wing from the main parking area.,,"SELECT DISTINCT T1.room_id FROM ( SELECT T2.room_id FROM ( SELECT T1.room_id, T1.floor_id FROM ( SELECT T1.room_id, T1.floor_id FROM ( SELECT T1.room_id, T1.floor_id FROM ( SELECT T1.room_id, T1.floor_id FROM ( SELECT T1.room_id, T1.floor_id FROM ( SELECT T1.room_id, T1.floor_id FROM ( SELECT T1.room_id, T1.floor_id FROM ( SELECT T1.room_id, T1.floor_id FROM ( SELECT T1.room_id, T1.floor_id FROM ( SELECT T1.room_id, T1.floor_id FROM ( SELECT T1.room_id, T1.floor_id FROM ( SELECT T1.room_id, T1.floor_id FROM ( SELECT T1.room_id, T1.floor_id FROM ( SELECT T1.room_id, T1.floor_id FROM ( SELECT T1.room_id, T1.floor_id FROM ( SELECT T1.room_id, T1.floor_id FROM ( SELECT T1.room_id, T1.floor_id FROM ( SELECT T1.room_id, T1.floor_id FROM ( SELECT T1.room_id, T1.floor_id FROM ( SELECT T1.room_id, T1.floor_id FROM ( SELECT"
86839ccf835440d41b40bfa2,Which doctor did patient 71558 see when heshe last visited the rheumatology department?,,SELECT rheumatology.dr_name FROM rheumatology WHERE rheumatology.hadm_id IN ( SELECT visits.hadm_id FROM visits WHERE visits.age = ( SELECT visits.age FROM visits WHERE visits.hadm_id = 71558 AND visits.dept = 'rheumatology' ORDER BY visits.charttime DESC LIMIT 1 ) ) ORDER BY rheumatology.charttime DESC LIMIT 1
3b19e4a9f4401f94414ae3a6,When does patient 370 end his/her flu quarantine.,,SELECT quarantine_endtime FROM quarantine WHERE quarantine_type = 'flu' AND patient_id = 370
659187a74e57637b35daa280,Look up the latest technology used in curing atrial fibrillation.,,"SELECT DISTINCT T1.treatment FROM ( SELECT T1.treatment, T2.charttime FROM ( SELECT treatment, charttime FROM procedures_icd WHERE procedures_icd.icd_code = ( SELECT procedures_icd.icd_code FROM procedures_icd WHERE procedures_icd.long_title = 'catheter ablation of atrial fibrillation' ) ) AS T1 JOIN ( SELECT treatment, charttime FROM procedures_icd WHERE procedures_icd.icd_code = ( SELECT procedures_icd.icd_code FROM procedures_icd WHERE procedures_icd.long_title = 'catheter ablation of atrial fibrillation' ) ) AS T2 ON T1.treatment = T2.treatment WHERE T1.charttime < T2.charttime ) AS T3 WHERE T3.charttime IN ( SELECT MAX(T4.charttime) FROM ( SELECT T1.treatment, T2.charttime FROM ( SELECT treatment, charttime FROM procedures_icd WHERE procedures_icd.icd_code = ( SELECT procedures_icd.icd_code FROM procedures_icd WHERE procedures_icd.long_title = 'catheter ablation of atrial fibrillation' ) ) AS T1 JOIN ( SELECT treatment, charttime FROM procedures_icd WHERE procedures_icd.icd_code = ( SELECT procedures_ic"
5884aff3bbac9bfd0ff165a9,What is haloperidol? what is its effect?,,SELECT DISTINCT T1.effect FROM ( SELECT T2.effect FROM ( SELECT T3.effect FROM ( SELECT T4.effect FROM ( SELECT T5.effect FROM ( SELECT T6.effect FROM ( SELECT T7.effect FROM ( SELECT T8.effect FROM ( SELECT T9.effect FROM ( SELECT T10.effect FROM ( SELECT T11.effect FROM ( SELECT T12.effect FROM ( SELECT T13.effect FROM ( SELECT T14.effect FROM ( SELECT T15.effect FROM ( SELECT T16.effect FROM ( SELECT T17.effect FROM ( SELECT T18.effect FROM ( SELECT T19.effect FROM ( SELECT T20.effect FROM ( SELECT T21.effect FROM ( SELECT T22.effect FROM ( SELECT T23.effect FROM ( SELECT T24.effect FROM ( SELECT T25.effect FROM ( SELECT T26.effect FROM ( SELECT T27.effect FROM ( SELECT T28.effect FROM ( SELECT T29.effect FROM ( SELECT T30.effect FROM ( SELECT T31.effect FROM ( SELECT T32.effect FROM ( SELECT T33.effect FROM ( SELECT T34.effect FROM ( SELECT T35.effect FROM ( SELECT T36.effect FROM ( SELECT T37.effect FROM ( SELECT T38.effect FROM ( SELECT T39.effect FROM ( SELECT T40.effect FROM ( SELECT T41.effect FROM ( SELECT T42.effect FROM ( SELECT T43
4b6353ec5a31b5c1bf637734,Which ethnicity has the highest average page count?,,"SELECT T1.C1 FROM ( SELECT d_icd_procedures_long_title, AVG(i.page_count) AS C1 FROM procedures d JOIN ( SELECT icd_code, AVG(page_count) AS page_count FROM icd WHERE icd.long_title IS NOT NULL GROUP BY icd_code ) i ON d.icd_code = i.icd_code GROUP BY d_icd_procedures_long_title ) AS T1 WHERE T1.C1 = ( SELECT MAX(T2.C1) FROM ( SELECT d_icd_procedures_long_title, AVG(i.page_count) AS C1 FROM procedures d JOIN ( SELECT icd_code, AVG(page_count) AS page_count FROM icd WHERE icd.long_title IS NOT NULL GROUP BY icd_code ) i ON d.icd_code = i.icd_code GROUP BY d_icd_procedures_long_title ) AS T2 )"
f7908eda301fbcbf66fd2c26,Which are the top 10 side effects reported for drug thiamine hcl?,,"SELECT T1.valuenum FROM ( SELECT T2.valuenum, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT * FROM drug_side_effects WHERE drug_side_effects.drug = 'thiamine hcl' ) AS T1 JOIN ( SELECT * FROM patients ) AS T2 ON T1.patient_id = T2.patient_id WHERE T1.valuenum = T2.valuenum GROUP BY T2.valuenum ) AS T3 WHERE T3.C1 <= 10"
9894aa0117f387ccc3c0a4ce,What was the latest arrival time for patients yesterday?,,"SELECT DISTINCT ON (patients.id) patients.id, arrivals.arrivaltime FROM patients JOIN arrivals ON patients.id = arrivals.patientid WHERE datetime(arrivals.arrivaltime,'start of day') = datetime(current_time,'start of day','-1 day') ORDER BY patients.id, arrivals.arrivaltime DESC"
767d0e3e0e6a4254a995ac8e,What is the age of the patient who has succeeded in the most standing tackles?,,"SELECT T1.C1 FROM ( SELECT T2.C1, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C2 FROM ( SELECT patient_id, standing_tackles FROM procedures_icd WHERE standing_tackles IS NOT NULL ) AS T1 JOIN ( SELECT patient_id, age FROM patients ) AS T2 ON T1.patient_id = T2.patient_id GROUP BY T2.C1 ) AS T1 WHERE T1.C2 <= 3"
2911905f7b71dc9ee7583199,List the requesters who have ordered more than 100 hemoglobin tests.,,SELECT DISTINCT requesters FROM ( SELECT SUM(1) as C1 FROM labtests WHERE labtests.test_name = 'hemoglobin' GROUP BY labtests.requesters ) WHERE C1 > 100
03c8bb9cb2716f43621cb14b,Whose phone number is the phone number of patient 40707's guardian?,,SELECT T3.phone_number FROM ( SELECT T2.phone_number FROM ( SELECT T1.guardian FROM ( SELECT guardian FROM patients WHERE patients.id = 40707 ) AS T1 ) AS T2 WHERE T2.guardian IS NOT NULL ) AS T3 WHERE T3.guardian = ( SELECT T1.guardian FROM ( SELECT guardian FROM patients WHERE patients.id = 40707 ) AS T1 )
15266b6704cdb1f8cd452e63,How do care unit choices in icus affect patient outcomes?,,"SELECT COUNT(*) FROM patients WHERE patients.dischtime is not null AND strftime('%Y',patients.admittime) = '2100' GROUP BY patients.careunit"
4e38bd109d02c58e7d3b58fe,Call a medical supply company to order more icu equipment.,,SELECT COUNT(*)>0 FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age = 60 )
95ed91ecefd97f4f68d59794,What is the marital status that has the most patients over 30 years of age affiliated with warner brothers records?,,"SELECT T1.MaritalStatus FROM ( SELECT MaritalStatus, COUNT( DISTINCT T2.PatientID ) AS C1 FROM ( SELECT PatientID, MaritalStatus FROM d_icd_procedures WHERE PatientID IN ( SELECT PatientID FROM patients WHERE patients.Age > 30 ) ) AS T2 GROUP BY T2.MaritalStatus ) AS T1 WHERE T1.C1 = ( SELECT MAX(T3.C1) FROM ( SELECT MaritalStatus, COUNT( DISTINCT T4.PatientID ) AS C1 FROM ( SELECT PatientID, MaritalStatus FROM d_icd_procedures WHERE PatientID IN ( SELECT PatientID FROM patients WHERE patients.Age > 30 ) ) AS T4 GROUP BY T4.MaritalStatus ) AS T3 )"
